operation,timestamp,datetime,cpu_percent,memory_mb,execution_time_ms
status_verification,1749701969.6890402,2025-06-12 13:19:29.689,3.5,0.97,0.3028739884030074
key_establishment,1749701969.689285,2025-06-12 13:19:29.689,22.0,6.44,0.06645999383181334
status_verification,1749701969.6894674,2025-06-12 13:19:29.689,3.72,1.33,0.018721999367699027
key_establishment,1749701969.689702,2025-06-12 13:19:29.689,23.56,3.97,0.05981800495646894
status_verification,1749701969.6898274,2025-06-12 13:19:29.689,3.02,0.54,0.01435598824173212
status_verification,1749701969.690156,2025-06-12 13:19:29.690,2.96,1.41,0.22957101464271545
status_verification,1749701969.6903408,2025-06-12 13:19:29.690,3.69,0.77,0.01926798722706735
status_verification,1749701969.690543,2025-06-12 13:19:29.690,3.71,1.45,0.016504025552421808
status_verification,1749701969.6906514,2025-06-12 13:19:29.690,2.87,0.83,0.013611017493531108
status_verification,1749701969.6909297,2025-06-12 13:19:29.690,2.88,1.37,0.186079996638
status_verification,1749701969.6912975,2025-06-12 13:19:29.691,3.12,0.77,0.016201985999941826
status_verification,1749701969.6914232,2025-06-12 13:19:29.691,2.9,1.3,0.013495999155566096
status_verification,1749701969.6919487,2025-06-12 13:19:29.691,2.86,1.26,0.048807007260620594
prepare_profile,1749701969.6987693,2025-06-12 13:19:29.698,16.07,7.59,0.07526899571530521
prepare_profile,1749701969.69926,2025-06-12 13:19:29.699,13.24,6.46,0.047061999794095755
prepare_profile,1749701969.6994576,2025-06-12 13:19:29.699,16.6,4.51,0.028506998205557466
prepare_profile,1749701969.699634,2025-06-12 13:19:29.699,14.2,7.11,0.026009016437456012
key_establishment,1749701969.6998417,2025-06-12 13:19:29.699,23.61,5.64,0.06506498903036118
key_establishment,1749701969.7001524,2025-06-12 13:19:29.700,22.28,6.84,0.05181800224818289
key_establishment,1749701969.7003868,2025-06-12 13:19:29.700,16.99,7.49,0.04692198126576841
key_establishment,1749701969.700577,2025-06-12 13:19:29.700,19.64,3.89,0.040655024349689484
key_establishment,1749701969.7007518,2025-06-12 13:19:29.700,23.74,3.47,0.033908989280462265
key_establishment,1749701969.7010217,2025-06-12 13:19:29.701,18.42,5.87,0.03416198887862265
key_establishment,1749701969.701399,2025-06-12 13:19:29.701,21.15,4.73,0.04859000910073519
register_euicc,1749701969.7015965,2025-06-12 13:19:29.701,11.57,2.58,0.030919996788725257
key_establishment,1749701969.7017727,2025-06-12 13:19:29.701,19.64,3.66,0.030139985028654337
register_euicc,1749701969.7019417,2025-06-12 13:19:29.701,13.91,5.21,0.02571800723671913
create_isdp,1749701969.7023168,2025-06-12 13:19:29.702,8.4,2.4,0.03788497997447848
register_euicc,1749701969.7025087,2025-06-12 13:19:29.702,13.68,3.55,0.030049006454646587
register_euicc,1749701969.7026777,2025-06-12 13:19:29.702,12.27,4.65,0.025919987820088863
create_isdp,1749701969.7028399,2025-06-12 13:19:29.702,6.62,3.89,0.02140799188055098
install_profile,1749701969.7032561,2025-06-12 13:19:29.703,29.41,8.94,0.08386597619391978
install_profile,1749701969.7034833,2025-06-12 13:19:29.703,23.26,9.82,0.052607007091864944
create_isdp,1749701969.7036555,2025-06-12 13:19:29.703,6.9,2.87,0.022455991711467505
create_isdp,1749701969.7038612,2025-06-12 13:19:29.703,7.6,3.02,0.023095024516806006
enable_profile,1749701969.7040384,2025-06-12 13:19:29.704,10.16,1.58,0.02399200457148254
enable_profile,1749701969.704215,2025-06-12 13:19:29.704,9.38,1.77,0.02218899317085743
install_profile,1749701969.7044156,2025-06-12 13:19:29.704,23.65,8.8,0.053522002417594194
install_profile,1749701969.7048638,2025-06-12 13:19:29.704,25.54,8.24,0.045900000259280205
install_profile,1749701969.7050996,2025-06-12 13:19:29.705,24.87,11.24,0.0552389828953892
enable_profile,1749701969.705315,2025-06-12 13:19:29.705,10.54,1.91,0.021924992324784398
install_profile,1749701969.705485,2025-06-12 13:19:29.705,28.73,10.34,0.027238012989982963
key_establishment,1749701969.7056932,2025-06-12 13:19:29.705,18.73,6.64,0.0632579904049635
enable_profile,1749701969.7058532,2025-06-12 13:19:29.705,8.68,1.84,0.018735008779913187
install_profile,1749701969.7061179,2025-06-12 13:19:29.706,28.65,11.83,0.033459014957770705
key_establishment,1749701969.7063258,2025-06-12 13:19:29.706,21.47,6.13,0.05846799467690289
status_verification,1749701969.7068548,2025-06-12 13:19:29.706,3.24,0.94,0.3927780198864639
install_profile,1749701969.7070408,2025-06-12 13:19:29.707,23.75,9.75,0.03397799446247518
key_establishment,1749701969.7072585,2025-06-12 13:19:29.707,18.23,3.88,0.05985799361951649
status_verification,1749701969.7076867,2025-06-12 13:19:29.707,2.74,0.61,0.32072997419163585
key_establishment,1749701969.7079804,2025-06-12 13:19:29.707,23.45,3.59,0.06040299194864929
status_verification,1749701969.7081163,2025-06-12 13:19:29.708,3.31,0.9,0.014833989553153515
status_verification,1749701969.7082593,2025-06-12 13:19:29.708,3.69,0.69,0.013493990991264582
status_verification,1749701969.7085826,2025-06-12 13:19:29.708,2.95,1.31,0.23068400332704186
status_verification,1749701969.7088509,2025-06-12 13:19:29.708,3.37,1.29,0.1663339789956808
status_verification,1749701969.7090406,2025-06-12 13:19:29.709,3.33,1.19,0.017968995962291956
status_verification,1749701969.709237,2025-06-12 13:19:29.709,2.8,0.73,0.015622994396835566
status_verification,1749701969.7093747,2025-06-12 13:19:29.709,3.24,1.1,0.014043995179235935
status_verification,1749701969.7094789,2025-06-12 13:19:29.709,3.15,1.23,0.012481992598623037
status_verification,1749701969.7096648,2025-06-12 13:19:29.709,3.11,1.11,0.014039018424227834
status_verification,1749701969.709832,2025-06-12 13:19:29.709,2.96,1.12,0.014370016288012266
prepare_profile,1749701969.8029993,2025-06-12 13:19:29.802,12.39,4.47,0.07351799285970628
prepare_profile,1749701969.8032553,2025-06-12 13:19:29.803,15.68,5.69,0.030198018066585064
prepare_profile,1749701969.803433,2025-06-12 13:19:29.803,17.1,4.01,0.026175985112786293
prepare_profile,1749701969.8037667,2025-06-12 13:19:29.803,17.41,7.61,0.03333500353619456
key_establishment,1749701969.8040407,2025-06-12 13:19:29.804,22.97,7.17,0.09523102198727429
key_establishment,1749701969.8042703,2025-06-12 13:19:29.804,16.83,3.57,0.049726979341357946
key_establishment,1749701969.8044627,2025-06-12 13:19:29.804,19.56,4.73,0.04162199911661446
key_establishment,1749701969.8046563,2025-06-12 13:19:29.804,19.05,6.39,0.041884020902216434
key_establishment,1749701969.8050632,2025-06-12 13:19:29.805,19.14,4.82,0.05324397352524102
key_establishment,1749701969.8052971,2025-06-12 13:19:29.805,23.17,5.78,0.034377007978037
key_establishment,1749701969.8054762,2025-06-12 13:19:29.805,21.02,5.57,0.02875199425034225
key_establishment,1749701969.8056433,2025-06-12 13:19:29.805,20.7,6.2,0.0270879827439785
register_euicc,1749701969.8058157,2025-06-12 13:19:29.805,15.74,2.77,0.02911098999902606
register_euicc,1749701969.8060892,2025-06-12 13:19:29.806,15.81,3.78,0.03358398680575192
register_euicc,1749701969.806286,2025-06-12 13:19:29.806,12.12,4.92,0.028837996069341898
register_euicc,1749701969.8064518,2025-06-12 13:19:29.806,15.75,3.79,0.0258859945461154
create_isdp,1749701969.8066113,2025-06-12 13:19:29.806,6.84,4.24,0.022010994143784046
create_isdp,1749701969.806766,2025-06-12 13:19:29.806,7.35,2.78,0.020175997633486986
create_isdp,1749701969.8069892,2025-06-12 13:19:29.806,9.16,3.58,0.02674100687727332
create_isdp,1749701969.8071804,2025-06-12 13:19:29.807,8.94,3.39,0.023240980226546526
install_profile,1749701969.807415,2025-06-12 13:19:29.807,23.27,9.1,0.07903599180281162
install_profile,1749701969.8076336,2025-06-12 13:19:29.807,22.61,8.99,0.052477000281214714
install_profile,1749701969.8078365,2025-06-12 13:19:29.807,26.11,10.92,0.04301298758946359
install_profile,1749701969.808109,2025-06-12 13:19:29.808,30.04,10.91,0.05062500713393092
enable_profile,1749701969.8083982,2025-06-12 13:19:29.808,7.79,2.12,0.026897003408521414
enable_profile,1749701969.808579,2025-06-12 13:19:29.808,9.57,2.43,0.021034007659181952
enable_profile,1749701969.8087409,2025-06-12 13:19:29.808,10.91,1.53,0.019015016732737422
enable_profile,1749701969.8089006,2025-06-12 13:19:29.808,10.33,1.87,0.01832001726143062
install_profile,1749701969.809183,2025-06-12 13:19:29.809,25.28,7.12,0.03319201641716063
install_profile,1749701969.809386,2025-06-12 13:19:29.809,23.67,10.85,0.028371985536068678
install_profile,1749701969.8095546,2025-06-12 13:19:29.809,26.8,9.59,0.024913984816521406
install_profile,1749701969.809717,2025-06-12 13:19:29.809,20.9,9.34,0.025636982172727585
key_establishment,1749701969.8099513,2025-06-12 13:19:29.809,22.81,7.44,0.08946700836531818
key_establishment,1749701969.8103876,2025-06-12 13:19:29.810,22.15,5.51,0.10395501158200204
key_establishment,1749701969.8108048,2025-06-12 13:19:29.810,16.41,6.31,0.11233898112550378
key_establishment,1749701969.8110993,2025-06-12 13:19:29.811,18.25,6.39,0.08670400711707771
status_verification,1749701969.812212,2025-06-12 13:19:29.812,2.57,1.37,0.9051990055013448
status_verification,1749701969.8127596,2025-06-12 13:19:29.812,2.94,1.46,0.35267998464405537
status_verification,1749701969.813161,2025-06-12 13:19:29.813,2.89,0.75,0.019224011339247227
status_verification,1749701969.8132994,2025-06-12 13:19:29.813,3.19,0.84,0.014526012819260359
status_verification,1749701969.8136706,2025-06-12 13:19:29.813,3.51,1.04,0.2681469777598977
status_verification,1749701969.814082,2025-06-12 13:19:29.814,3.0,0.52,0.1780410239007324
status_verification,1749701969.8142252,2025-06-12 13:19:29.814,2.97,0.84,0.01687297481112182
status_verification,1749701969.8144276,2025-06-12 13:19:29.814,3.18,1.35,0.016067991964519024
status_verification,1749701969.8145561,2025-06-12 13:19:29.814,2.87,1.31,0.014503981219604611
status_verification,1749701969.8147452,2025-06-12 13:19:29.814,2.57,0.73,0.013508019037544727
status_verification,1749701969.815029,2025-06-12 13:19:29.815,3.8,0.83,0.021930987713858485
status_verification,1749701969.8151577,2025-06-12 13:19:29.815,3.65,1.37,0.015497003914788365
prepare_profile,1749701970.693893,2025-06-12 13:19:30.693,17.9,4.24,0.2489740145392716
prepare_profile,1749701970.6951826,2025-06-12 13:19:30.695,13.3,5.83,0.17987898900173604
prepare_profile,1749701970.6960874,2025-06-12 13:19:30.696,16.46,5.06,0.14813899178989232
prepare_profile,1749701970.6969202,2025-06-12 13:19:30.696,14.35,8.38,0.1264669990632683
key_establishment,1749701970.6979659,2025-06-12 13:19:30.697,17.96,6.59,0.2856969949789345
key_establishment,1749701970.6996162,2025-06-12 13:19:30.699,19.94,5.99,0.2786580007523298
key_establishment,1749701970.7007718,2025-06-12 13:19:30.700,16.87,6.64,0.23178299306891859
key_establishment,1749701970.702383,2025-06-12 13:19:30.702,22.88,7.27,0.2519400150049478
key_establishment,1749701970.7037299,2025-06-12 13:19:30.703,19.5,5.68,0.28544498491100967
key_establishment,1749701970.704926,2025-06-12 13:19:30.704,21.35,6.1,0.20583102013915777
key_establishment,1749701970.7072678,2025-06-12 13:19:30.707,20.68,3.67,0.3108580131083727
key_establishment,1749701970.708126,2025-06-12 13:19:30.708,19.93,7.19,0.0485299970023334
register_euicc,1749701970.7083678,2025-06-12 13:19:30.708,10.83,2.76,0.042558007407933474
register_euicc,1749701970.7087538,2025-06-12 13:19:30.708,11.71,4.52,0.06836900138296187
register_euicc,1749701970.7090847,2025-06-12 13:19:30.709,14.67,3.12,0.06996101001277566
create_isdp,1749701970.7094283,2025-06-12 13:19:30.709,8.93,2.26,0.030786002753302455
register_euicc,1749701970.709645,2025-06-12 13:19:30.709,15.42,5.76,0.030705996323376894
create_isdp,1749701970.7098172,2025-06-12 13:19:30.709,8.73,3.03,0.023163011064752936
create_isdp,1749701970.709994,2025-06-12 13:19:30.709,7.48,2.75,0.0250189914368093
install_profile,1749701970.7102845,2025-06-12 13:19:30.710,22.44,8.83,0.07857297896407545
create_isdp,1749701970.711369,2025-06-12 13:19:30.711,7.72,2.4,0.11582500883378088
prepare_profile,1749701970.712348,2025-06-12 13:19:30.712,15.19,8.32,0.14348200056701899
prepare_profile,1749701970.7131908,2025-06-12 13:19:30.713,17.57,4.73,0.150881998706609
prepare_profile,1749701970.7147167,2025-06-12 13:19:30.714,14.24,4.87,0.14167901827022433
install_profile,1749701970.7157812,2025-06-12 13:19:30.715,26.4,8.12,0.24613301502540708
prepare_profile,1749701970.7165225,2025-06-12 13:19:30.716,16.47,7.4,0.10895301238633692
enable_profile,1749701970.7171402,2025-06-12 13:19:30.717,7.8,3.22,0.07865700172260404
install_profile,1749701970.7178335,2025-06-12 13:19:30.717,27.45,10.95,0.17973300418816507
install_profile,1749701970.7185621,2025-06-12 13:19:30.718,23.56,11.03,0.14683298650197685
key_establishment,1749701970.7195592,2025-06-12 13:19:30.719,22.22,6.24,0.17018901417031884
key_establishment,1749701970.7201777,2025-06-12 13:19:30.720,19.65,4.96,0.12754998169839382
key_establishment,1749701970.720666,2025-06-12 13:19:30.720,18.59,4.74,0.1026259851641953
key_establishment,1749701970.721125,2025-06-12 13:19:30.721,21.28,4.98,0.11581199942156672
enable_profile,1749701970.7215707,2025-06-12 13:19:30.721,8.31,2.56,0.053158000810071826
enable_profile,1749701970.721952,2025-06-12 13:19:30.721,8.98,2.36,0.043822015868499875
install_profile,1749701970.722354,2025-06-12 13:19:30.722,28.52,7.11,0.06387100438587368
enable_profile,1749701970.7227035,2025-06-12 13:19:30.722,10.98,3.46,0.04622098640538752
key_establishment,1749701970.7230866,2025-06-12 13:19:30.723,23.51,6.33,0.07914402522146702
key_establishment,1749701970.7239928,2025-06-12 13:19:30.723,23.21,6.3,0.1414740108884871
key_establishment,1749701970.7248516,2025-06-12 13:19:30.724,18.61,5.15,0.10970700532197952
key_establishment,1749701970.7254822,2025-06-12 13:19:30.725,18.05,6.86,0.13186500291340053
install_profile,1749701970.7258708,2025-06-12 13:19:30.725,25.78,11.56,0.06434301030822098
key_establishment,1749701970.7262561,2025-06-12 13:19:30.726,19.1,4.4,0.06715400377288461
install_profile,1749701970.726615,2025-06-12 13:19:30.726,21.63,6.95,0.059062993386760354
install_profile,1749701970.7269607,2025-06-12 13:19:30.726,26.22,7.14,0.05495600635185838
register_euicc,1749701970.7273226,2025-06-12 13:19:30.727,12.01,5.41,0.059173995396122336
register_euicc,1749701970.7277203,2025-06-12 13:19:30.727,10.71,5.55,0.061408994952216744
register_euicc,1749701970.7281544,2025-06-12 13:19:30.728,12.65,3.73,0.06439498974941671
status_verification,1749701970.729125,2025-06-12 13:19:30.729,3.51,0.84,0.5051259940955788
create_isdp,1749701970.729692,2025-06-12 13:19:30.729,7.09,3.78,0.07706400356255472
create_isdp,1749701970.7301888,2025-06-12 13:19:30.730,9.14,3.43,0.06376198143698275
key_establishment,1749701970.7307687,2025-06-12 13:19:30.730,23.17,4.13,0.16530801076442003
key_establishment,1749701970.7313359,2025-06-12 13:19:30.731,20.93,3.3,0.14118300168775022
key_establishment,1749701970.7319384,2025-06-12 13:19:30.731,23.65,4.19,0.151183019625023
create_isdp,1749701970.7325463,2025-06-12 13:19:30.732,6.67,2.45,0.08115600212477148
register_euicc,1749701970.7331405,2025-06-12 13:19:30.733,14.63,4.42,0.11046201689168811
status_verification,1749701970.7335458,2025-06-12 13:19:30.733,2.96,1.33,0.05160499131307006
install_profile,1749701970.7345405,2025-06-12 13:19:30.734,21.56,10.36,0.18604297656565905
install_profile,1749701970.7354064,2025-06-12 13:19:30.735,26.0,6.55,0.15125999925658107
status_verification,1749701970.7363656,2025-06-12 13:19:30.736,3.63,1.46,0.5443900008685887
status_verification,1749701970.7366724,2025-06-12 13:19:30.736,3.23,1.22,0.03470599767751992
create_isdp,1749701970.7370658,2025-06-12 13:19:30.737,9.2,3.21,0.06598900654353201
status_verification,1749701970.737697,2025-06-12 13:19:30.737,3.73,0.91,0.3877120034303516
status_verification,1749701970.738235,2025-06-12 13:19:30.738,3.76,0.77,0.2987610059790313
install_profile,1749701970.7386642,2025-06-12 13:19:30.738,27.32,8.87,0.10351900709792972
enable_profile,1749701970.7389843,2025-06-12 13:19:30.738,10.7,2.42,0.03683401155285537
enable_profile,1749701970.7392807,2025-06-12 13:19:30.739,10.41,1.62,0.038057012716308236
status_verification,1749701970.739991,2025-06-12 13:19:30.739,3.08,1.14,0.02454701461829245
enable_profile,1749701970.740277,2025-06-12 13:19:30.740,10.03,3.27,0.03327699960209429
status_verification,1749701970.7404509,2025-06-12 13:19:30.740,3.37,1.09,0.020242994651198387
status_verification,1749701970.7406104,2025-06-12 13:19:30.740,3.02,1.2,0.021583022316917777
install_profile,1749701970.7408686,2025-06-12 13:19:30.740,25.91,11.77,0.04297299892641604
install_profile,1749701970.741154,2025-06-12 13:19:30.741,26.61,10.69,0.07566498243249953
install_profile,1749701970.7413895,2025-06-12 13:19:30.741,28.49,8.56,0.03655799082480371
status_verification,1749701970.741714,2025-06-12 13:19:30.741,3.21,1.43,0.037179008359089494
status_verification,1749701970.7420034,2025-06-12 13:19:30.742,2.7,0.6,0.022321997676044703
key_establishment,1749701970.742295,2025-06-12 13:19:30.742,22.39,6.05,0.0832799996715039
enable_profile,1749701970.7425206,2025-06-12 13:19:30.742,7.9,3.44,0.026564986910670996
install_profile,1749701970.7427423,2025-06-12 13:19:30.742,28.14,8.74,0.033536984119564295
status_verification,1749701970.7428722,2025-06-12 13:19:30.742,2.79,0.96,0.015833997167646885
key_establishment,1749701970.7430918,2025-06-12 13:19:30.743,19.28,5.44,0.05859299562871456
status_verification,1749701970.7437115,2025-06-12 13:19:30.743,2.99,0.59,0.16727601177990437
key_establishment,1749701970.743945,2025-06-12 13:19:30.743,16.95,4.38,0.06425098399631679
